candidate_sha	lane	path	subsystem	classification	severity	confidence	finding_ids	evidence_refs	review_state
a3fc52549b4c1566bbfc585a79fa1c18478ddc86	03-ai-protocol	src/ai/agent_chat/ui/chat_window.rs	Agent Chat UI	VERIFIED_IMPROVEMENT	P1	C2	03-F001,03-F003,03-F009,03-F010	.artifacts/branch-trust-audit/03-ai-protocol/diffs/00-owned.patch	CONSUMER_TRACED
a3fc52549b4c1566bbfc585a79fa1c18478ddc86	03-ai-protocol	src/ai/agent_chat/ui/components/setup_card.rs	Agent Chat UI	VERIFIED_IMPROVEMENT	P1	C2	03-F001,03-F003,03-F009,03-F010	.artifacts/branch-trust-audit/03-ai-protocol/diffs/00-owned.patch	CONSUMER_TRACED
a3fc52549b4c1566bbfc585a79fa1c18478ddc86	03-ai-protocol	src/ai/agent_chat/ui/components/transcript.rs	Agent Chat UI	VERIFIED_IMPROVEMENT	P1	C2	03-F001,03-F003,03-F009,03-F010	.artifacts/branch-trust-audit/03-ai-protocol/diffs/00-owned.patch	CONSUMER_TRACED
a3fc52549b4c1566bbfc585a79fa1c18478ddc86	03-ai-protocol	src/ai/agent_chat/ui/conversation_export.rs	Agent Chat UI	VERIFIED_IMPROVEMENT	P1	C2	03-F001,03-F003,03-F009,03-F010	.artifacts/branch-trust-audit/03-ai-protocol/diffs/00-owned.patch	CONSUMER_TRACED
a3fc52549b4c1566bbfc585a79fa1c18478ddc86	03-ai-protocol	src/ai/agent_chat/ui/history_popup.rs	Agent Chat history popup	CONFIRMED_REGRESSION	P1	C2	03-F004,03-F009	.artifacts/branch-trust-audit/03-ai-protocol/receipts/V08-history-popup.json	BEHAVIOR_PROVEN
a3fc52549b4c1566bbfc585a79fa1c18478ddc86	03-ai-protocol	src/ai/agent_chat/ui/mod.rs	Agent Chat UI	VERIFIED_IMPROVEMENT	P1	C2	03-F001,03-F003,03-F009,03-F010	.artifacts/branch-trust-audit/03-ai-protocol/diffs/00-owned.patch	CONSUMER_TRACED
a3fc52549b4c1566bbfc585a79fa1c18478ddc86	03-ai-protocol	src/ai/agent_chat/ui/popup_automation.rs	popup automation	PROOF_GAP	P1	C2	03-F009	.artifacts/branch-trust-audit/03-ai-protocol/diffs/00-owned.patch	CONSUMER_TRACED
a3fc52549b4c1566bbfc585a79fa1c18478ddc86	03-ai-protocol	src/ai/agent_chat/ui/popup_registry.rs	popup migration	VERIFIED_IMPROVEMENT	P1	C2	03-F009	.artifacts/branch-trust-audit/03-ai-protocol/diffs/00-owned.patch	CONSUMER_TRACED
a3fc52549b4c1566bbfc585a79fa1c18478ddc86	03-ai-protocol	src/ai/agent_chat/ui/popup_window.rs	popup migration	VERIFIED_IMPROVEMENT	P1	C2	03-F009	.artifacts/branch-trust-audit/03-ai-protocol/diffs/00-owned.patch	CONSUMER_TRACED
a3fc52549b4c1566bbfc585a79fa1c18478ddc86	03-ai-protocol	src/ai/agent_chat/ui/style_contract.rs	popup migration	VERIFIED_IMPROVEMENT	P1	C2	03-F009	.artifacts/branch-trust-audit/03-ai-protocol/diffs/00-owned.patch	CONSUMER_TRACED
a3fc52549b4c1566bbfc585a79fa1c18478ddc86	03-ai-protocol	src/ai/agent_chat/ui/tests.rs	Agent Chat proof	PROOF_DEBT	P2	C1	03-F008	.artifacts/branch-trust-audit/03-ai-protocol/diffs/00-owned.patch	STATIC_REVIEWED
a3fc52549b4c1566bbfc585a79fa1c18478ddc86	03-ai-protocol	src/ai/agent_chat/ui/thread.rs	Agent Chat thread	VERIFIED_IMPROVEMENT	P1	C3	03-F001,03-F003,03-F005	.artifacts/branch-trust-audit/03-ai-protocol/receipts/V07-agent-thread.json	BEHAVIOR_PROVEN
a3fc52549b4c1566bbfc585a79fa1c18478ddc86	03-ai-protocol	src/ai/agent_chat/ui/thread/tests.rs	Agent Chat thread	VERIFIED_IMPROVEMENT	P1	C3	03-F001,03-F003,03-F005	.artifacts/branch-trust-audit/03-ai-protocol/receipts/V07-agent-thread.json	BEHAVIOR_PROVEN
a3fc52549b4c1566bbfc585a79fa1c18478ddc86	03-ai-protocol	src/ai/agent_chat/ui/types.rs	Agent Chat UI	VERIFIED_IMPROVEMENT	P1	C2	03-F001,03-F003,03-F009,03-F010	.artifacts/branch-trust-audit/03-ai-protocol/diffs/00-owned.patch	CONSUMER_TRACED
a3fc52549b4c1566bbfc585a79fa1c18478ddc86	03-ai-protocol	src/ai/agent_chat/ui/view.rs	Agent Chat UI	VERIFIED_IMPROVEMENT	P1	C2	03-F001,03-F003,03-F009,03-F010	.artifacts/branch-trust-audit/03-ai-protocol/diffs/00-owned.patch	CONSUMER_TRACED
a3fc52549b4c1566bbfc585a79fa1c18478ddc86	03-ai-protocol	src/ai/agent_chat/ui/view/portal_host.rs	Agent Chat UI	VERIFIED_IMPROVEMENT	P1	C2	03-F001,03-F003,03-F009,03-F010	.artifacts/branch-trust-audit/03-ai-protocol/diffs/00-owned.patch	CONSUMER_TRACED
a3fc52549b4c1566bbfc585a79fa1c18478ddc86	03-ai-protocol	src/ai/agent_prompt_handoff.rs	AI context/entry	VERIFIED_IMPROVEMENT	P1	C2	03-F002,03-F003	.artifacts/branch-trust-audit/03-ai-protocol/diffs/00-owned.patch	CONSUMER_TRACED
a3fc52549b4c1566bbfc585a79fa1c18478ddc86	03-ai-protocol	src/ai/context_contract_integration_tests.rs	context contract proof	PROOF_DEBT	P2	C3	03-F007	.artifacts/branch-trust-audit/03-ai-protocol/receipts/V09-context-contract.json	BEHAVIOR_PROVEN
a3fc52549b4c1566bbfc585a79fa1c18478ddc86	03-ai-protocol	src/ai/context_selector/mod.rs	AI context/entry	VERIFIED_IMPROVEMENT	P1	C2	03-F002,03-F003	.artifacts/branch-trust-audit/03-ai-protocol/diffs/00-owned.patch	CONSUMER_TRACED
a3fc52549b4c1566bbfc585a79fa1c18478ddc86	03-ai-protocol	src/ai/harness/mod.rs	AI context/entry	VERIFIED_IMPROVEMENT	P1	C2	03-F002,03-F003	.artifacts/branch-trust-audit/03-ai-protocol/diffs/00-owned.patch	CONSUMER_TRACED
a3fc52549b4c1566bbfc585a79fa1c18478ddc86	03-ai-protocol	src/ai/message_parts.rs	context preparation	VERIFIED_IMPROVEMENT	P1	C3	03-F002,03-F003,03-F007	.artifacts/branch-trust-audit/03-ai-protocol/receipts/V04-message-parts.json	BEHAVIOR_PROVEN
a3fc52549b4c1566bbfc585a79fa1c18478ddc86	03-ai-protocol	src/ai/mod.rs	AI context/entry	VERIFIED_IMPROVEMENT	P1	C2	03-F002,03-F003	.artifacts/branch-trust-audit/03-ai-protocol/diffs/00-owned.patch	CONSUMER_TRACED
a3fc52549b4c1566bbfc585a79fa1c18478ddc86	03-ai-protocol	src/ai/preflight_audit.rs	preflight privacy	UNPROVEN_CLAIM	P1	C2	03-F002,03-F006	.artifacts/branch-trust-audit/03-ai-protocol/receipts/V06-preflight-audit.json	BEHAVIOR_PROVEN
a3fc52549b4c1566bbfc585a79fa1c18478ddc86	03-ai-protocol	src/ai/reliability/classify.rs	app reliability	VERIFIED_IMPROVEMENT	P1	C3	03-F001,03-F002	.artifacts/branch-trust-audit/03-ai-protocol/receipts/V03-app-reliability.json	BEHAVIOR_PROVEN
a3fc52549b4c1566bbfc585a79fa1c18478ddc86	03-ai-protocol	src/ai/reliability/mod.rs	app reliability	VERIFIED_IMPROVEMENT	P1	C3	03-F001,03-F002	.artifacts/branch-trust-audit/03-ai-protocol/receipts/V03-app-reliability.json	CONSUMER_TRACED
a3fc52549b4c1566bbfc585a79fa1c18478ddc86	03-ai-protocol	src/ai/reliability/presentation.rs	app reliability	VERIFIED_IMPROVEMENT	P1	C3	03-F001,03-F002	.artifacts/branch-trust-audit/03-ai-protocol/receipts/V03-app-reliability.json	BEHAVIOR_PROVEN
a3fc52549b4c1566bbfc585a79fa1c18478ddc86	03-ai-protocol	src/ai/reliability/presentation_tests.rs	app reliability	VERIFIED_IMPROVEMENT	P1	C3	03-F001,03-F002	.artifacts/branch-trust-audit/03-ai-protocol/receipts/V03-app-reliability.json	BEHAVIOR_PROVEN
a3fc52549b4c1566bbfc585a79fa1c18478ddc86	03-ai-protocol	src/ai/reliability/runtime_boundary.rs	app reliability	VERIFIED_IMPROVEMENT	P1	C3	03-F001,03-F002	.artifacts/branch-trust-audit/03-ai-protocol/receipts/V03-app-reliability.json	CONSUMER_TRACED
a3fc52549b4c1566bbfc585a79fa1c18478ddc86	03-ai-protocol	src/ai/reliability/tests.rs	app reliability	VERIFIED_IMPROVEMENT	P1	C3	03-F001,03-F002	.artifacts/branch-trust-audit/03-ai-protocol/receipts/V03-app-reliability.json	BEHAVIOR_PROVEN
a3fc52549b4c1566bbfc585a79fa1c18478ddc86	03-ai-protocol	src/ai/staged_context.rs	context lifecycle	BREAKAGE_CANDIDATE	P1	C1	03-F003,03-F005	.artifacts/branch-trust-audit/03-ai-protocol/receipts/V05-staged-context.json	BEHAVIOR_PROVEN
a3fc52549b4c1566bbfc585a79fa1c18478ddc86	03-ai-protocol	src/ai/storage.rs	AI persistence	VERIFIED_IMPROVEMENT	P1	C3	03-F002,03-F003	.artifacts/branch-trust-audit/03-ai-protocol/diffs/00-owned.patch	CONSUMER_TRACED
a3fc52549b4c1566bbfc585a79fa1c18478ddc86	03-ai-protocol	src/ai/tab_context.rs	AI context/entry	VERIFIED_IMPROVEMENT	P1	C2	03-F002,03-F003	.artifacts/branch-trust-audit/03-ai-protocol/diffs/00-owned.patch	CONSUMER_TRACED
a3fc52549b4c1566bbfc585a79fa1c18478ddc86	02-core-surfaces	src/app_actions/handle_action/dictation_history.rs	Core surface wiring	UNPROVEN_CLAIM	P2	C2		.artifacts/branch-trust-audit/02-core-surfaces/diffs/00-owned.patch;.artifacts/branch-trust-audit/02-core-surfaces/receipts/00-numstat.tsv	STATIC_REVIEWED
a3fc52549b4c1566bbfc585a79fa1c18478ddc86	02-core-surfaces	src/app_actions/handle_action/mod.rs	Core surface wiring	UNPROVEN_CLAIM	P2	C2		.artifacts/branch-trust-audit/02-core-surfaces/diffs/00-owned.patch;.artifacts/branch-trust-audit/02-core-surfaces/receipts/00-numstat.tsv	STATIC_REVIEWED
a3fc52549b4c1566bbfc585a79fa1c18478ddc86	02-core-surfaces	src/app_execute/builtin_execution.rs	Core surface wiring	UNPROVEN_CLAIM	P2	C2		.artifacts/branch-trust-audit/02-core-surfaces/diffs/00-owned.patch;.artifacts/branch-trust-audit/02-core-surfaces/receipts/00-numstat.tsv	STATIC_REVIEWED
a3fc52549b4c1566bbfc585a79fa1c18478ddc86	02-core-surfaces	src/app_impl/actions_dialog.rs	Launcher selection/filter/navigation/footer	BREAKAGE_CANDIDATE	P1	C1	02-F004	.artifacts/branch-trust-audit/02-core-surfaces/diffs/00-owned.patch;.artifacts/branch-trust-audit/02-core-surfaces/receipts/00-numstat.tsv;.artifacts/branch-trust-audit/02-core-surfaces/findings.jsonl	CONSUMER_TRACED
a3fc52549b4c1566bbfc585a79fa1c18478ddc86	02-core-surfaces	src/app_impl/actions_toggle.rs	Launcher selection/filter/navigation/footer	BREAKAGE_CANDIDATE	P1	C1	02-F004	.artifacts/branch-trust-audit/02-core-surfaces/diffs/00-owned.patch;.artifacts/branch-trust-audit/02-core-surfaces/receipts/00-numstat.tsv;.artifacts/branch-trust-audit/02-core-surfaces/findings.jsonl	CONSUMER_TRACED
a3fc52549b4c1566bbfc585a79fa1c18478ddc86	02-core-surfaces	src/app_impl/agent_handoff/agent_chat_context_staging.rs	Agent Chat entry coordination	VERIFIED_IMPROVEMENT	P1	C3	02-F005	.artifacts/branch-trust-audit/02-core-surfaces/diffs/00-owned.patch;.artifacts/branch-trust-audit/02-core-surfaces/receipts/00-numstat.tsv;.artifacts/branch-trust-audit/02-core-surfaces/findings.jsonl	BEHAVIOR_PROVEN
a3fc52549b4c1566bbfc585a79fa1c18478ddc86	02-core-surfaces	src/app_impl/agent_handoff/agent_chat_entry.rs	Agent Chat entry coordination	PROOF_GAP	P0	C2	02-F003,02-F005	.artifacts/branch-trust-audit/02-core-surfaces/diffs/00-owned.patch;.artifacts/branch-trust-audit/02-core-surfaces/receipts/00-numstat.tsv;.artifacts/branch-trust-audit/02-core-surfaces/findings.jsonl	CONSUMER_TRACED
a3fc52549b4c1566bbfc585a79fa1c18478ddc86	02-core-surfaces	src/app_impl/agent_handoff/agent_chat_launch.rs	Agent Chat entry coordination	VERIFIED_IMPROVEMENT	P1	C3	02-F005	.artifacts/branch-trust-audit/02-core-surfaces/diffs/00-owned.patch;.artifacts/branch-trust-audit/02-core-surfaces/receipts/00-numstat.tsv;.artifacts/branch-trust-audit/02-core-surfaces/findings.jsonl	BEHAVIOR_PROVEN
a3fc52549b4c1566bbfc585a79fa1c18478ddc86	02-core-surfaces	src/app_impl/agent_handoff/focused_text_entry.rs	Agent Chat entry coordination	VERIFIED_IMPROVEMENT	P1	C3	02-F005	.artifacts/branch-trust-audit/02-core-surfaces/diffs/00-owned.patch;.artifacts/branch-trust-audit/02-core-surfaces/receipts/00-numstat.tsv;.artifacts/branch-trust-audit/02-core-surfaces/findings.jsonl	BEHAVIOR_PROVEN
a3fc52549b4c1566bbfc585a79fa1c18478ddc86	02-core-surfaces	src/app_impl/agent_handoff/mod.rs	Agent Chat entry coordination	VERIFIED_IMPROVEMENT	P1	C3	02-F005	.artifacts/branch-trust-audit/02-core-surfaces/diffs/00-owned.patch;.artifacts/branch-trust-audit/02-core-surfaces/receipts/00-numstat.tsv;.artifacts/branch-trust-audit/02-core-surfaces/findings.jsonl	BEHAVIOR_PROVEN
a3fc52549b4c1566bbfc585a79fa1c18478ddc86	02-core-surfaces	src/app_impl/agent_handoff/types.rs	Agent Chat entry coordination	VERIFIED_IMPROVEMENT	P1	C3	02-F005	.artifacts/branch-trust-audit/02-core-surfaces/diffs/00-owned.patch;.artifacts/branch-trust-audit/02-core-surfaces/receipts/00-numstat.tsv;.artifacts/branch-trust-audit/02-core-surfaces/findings.jsonl	BEHAVIOR_PROVEN
a3fc52549b4c1566bbfc585a79fa1c18478ddc86	02-core-surfaces	src/app_impl/attachment_portal.rs	Agent Chat entry coordination	VERIFIED_IMPROVEMENT	P1	C3	02-F005	.artifacts/branch-trust-audit/02-core-surfaces/diffs/00-owned.patch;.artifacts/branch-trust-audit/02-core-surfaces/receipts/00-numstat.tsv;.artifacts/branch-trust-audit/02-core-surfaces/findings.jsonl	BEHAVIOR_PROVEN
a3fc52549b4c1566bbfc585a79fa1c18478ddc86	02-core-surfaces	src/app_impl/chat_actions.rs	Launcher selection/filter/navigation/footer	UNPROVEN_CLAIM	P2	C2		.artifacts/branch-trust-audit/02-core-surfaces/diffs/00-owned.patch;.artifacts/branch-trust-audit/02-core-surfaces/receipts/00-numstat.tsv	STATIC_REVIEWED
a3fc52549b4c1566bbfc585a79fa1c18478ddc86	02-core-surfaces	src/app_impl/filter_input_change.rs	Launcher selection/filter/navigation/footer	PROOF_GAP	P1	C2	02-F010	.artifacts/branch-trust-audit/02-core-surfaces/diffs/00-owned.patch;.artifacts/branch-trust-audit/02-core-surfaces/receipts/00-numstat.tsv;.artifacts/branch-trust-audit/02-core-surfaces/findings.jsonl	CONSUMER_TRACED
a3fc52549b4c1566bbfc585a79fa1c18478ddc86	02-core-surfaces	src/app_impl/filter_input_updates.rs	Launcher selection/filter/navigation/footer	PROOF_GAP	P1	C2	02-F010	.artifacts/branch-trust-audit/02-core-surfaces/diffs/00-owned.patch;.artifacts/branch-trust-audit/02-core-surfaces/receipts/00-numstat.tsv;.artifacts/branch-trust-audit/02-core-surfaces/findings.jsonl	CONSUMER_TRACED
a3fc52549b4c1566bbfc585a79fa1c18478ddc86	02-core-surfaces	src/app_impl/lifecycle_reset.rs	Launcher selection/filter/navigation/footer	PROOF_GAP	P1	C2	02-F010	.artifacts/branch-trust-audit/02-core-surfaces/diffs/00-owned.patch;.artifacts/branch-trust-audit/02-core-surfaces/receipts/00-numstat.tsv;.artifacts/branch-trust-audit/02-core-surfaces/findings.jsonl	CONSUMER_TRACED
a3fc52549b4c1566bbfc585a79fa1c18478ddc86	02-core-surfaces	src/app_impl/menu_syntax_main_hint.rs	Launcher selection/filter/navigation/footer	UNPROVEN_CLAIM	P2	C2		.artifacts/branch-trust-audit/02-core-surfaces/diffs/00-owned.patch;.artifacts/branch-trust-audit/02-core-surfaces/receipts/00-numstat.tsv	STATIC_REVIEWED
a3fc52549b4c1566bbfc585a79fa1c18478ddc86	02-core-surfaces	src/app_impl/profile_search_view.rs	Launcher selection/filter/navigation/footer	UNPROVEN_CLAIM	P2	C2		.artifacts/branch-trust-audit/02-core-surfaces/diffs/00-owned.patch;.artifacts/branch-trust-audit/02-core-surfaces/receipts/00-numstat.tsv	STATIC_REVIEWED
a3fc52549b4c1566bbfc585a79fa1c18478ddc86	02-core-surfaces	src/app_impl/prompt_ai.rs	Launcher selection/filter/navigation/footer	UNPROVEN_CLAIM	P2	C2		.artifacts/branch-trust-audit/02-core-surfaces/diffs/00-owned.patch;.artifacts/branch-trust-audit/02-core-surfaces/receipts/00-numstat.tsv	STATIC_REVIEWED
a3fc52549b4c1566bbfc585a79fa1c18478ddc86	02-core-surfaces	src/app_impl/root_unified_result_actions.rs	Launcher selection/filter/navigation/footer	UNPROVEN_CLAIM	P2	C2		.artifacts/branch-trust-audit/02-core-surfaces/diffs/00-owned.patch;.artifacts/branch-trust-audit/02-core-surfaces/receipts/00-numstat.tsv	STATIC_REVIEWED
a3fc52549b4c1566bbfc585a79fa1c18478ddc86	02-core-surfaces	src/app_impl/selection_fallback.rs	Launcher selection/filter/navigation/footer	PROOF_GAP	P1	C2	02-F010	.artifacts/branch-trust-audit/02-core-surfaces/diffs/00-owned.patch;.artifacts/branch-trust-audit/02-core-surfaces/receipts/00-numstat.tsv;.artifacts/branch-trust-audit/02-core-surfaces/findings.jsonl	CONSUMER_TRACED
a3fc52549b4c1566bbfc585a79fa1c18478ddc86	02-core-surfaces	src/app_impl/simulate_key_dispatch.rs	Launcher selection/filter/navigation/footer	UNPROVEN_CLAIM	P2	C2		.artifacts/branch-trust-audit/02-core-surfaces/diffs/00-owned.patch;.artifacts/branch-trust-audit/02-core-surfaces/receipts/00-numstat.tsv	STATIC_REVIEWED
a3fc52549b4c1566bbfc585a79fa1c18478ddc86	02-core-surfaces	src/app_impl/startup.rs	Launcher selection/filter/navigation/footer	PROOF_DEBT	P2	C1	02-F007	.artifacts/branch-trust-audit/02-core-surfaces/diffs/00-owned.patch;.artifacts/branch-trust-audit/02-core-surfaces/receipts/00-numstat.tsv;.artifacts/branch-trust-audit/02-core-surfaces/findings.jsonl	STATIC_REVIEWED
a3fc52549b4c1566bbfc585a79fa1c18478ddc86	02-core-surfaces	src/app_impl/startup/navigation_routes.rs	Launcher selection/filter/navigation/footer	UNPROVEN_CLAIM	P2	C2		.artifacts/branch-trust-audit/02-core-surfaces/diffs/00-owned.patch;.artifacts/branch-trust-audit/02-core-surfaces/receipts/00-numstat.tsv	STATIC_REVIEWED
a3fc52549b4c1566bbfc585a79fa1c18478ddc86	02-core-surfaces	src/app_impl/startup_new_actions.rs	Launcher selection/filter/navigation/footer	UNPROVEN_CLAIM	P2	C2		.artifacts/branch-trust-audit/02-core-surfaces/diffs/00-owned.patch;.artifacts/branch-trust-audit/02-core-surfaces/receipts/00-numstat.tsv	STATIC_REVIEWED
a3fc52549b4c1566bbfc585a79fa1c18478ddc86	02-core-surfaces	src/app_impl/startup_new_arrow.rs	Launcher selection/filter/navigation/footer	UNPROVEN_CLAIM	P2	C2		.artifacts/branch-trust-audit/02-core-surfaces/diffs/00-owned.patch;.artifacts/branch-trust-audit/02-core-surfaces/receipts/00-numstat.tsv	STATIC_REVIEWED
a3fc52549b4c1566bbfc585a79fa1c18478ddc86	02-core-surfaces	src/app_impl/startup_new_state.rs	Launcher selection/filter/navigation/footer	UNPROVEN_CLAIM	P2	C2		.artifacts/branch-trust-audit/02-core-surfaces/diffs/00-owned.patch;.artifacts/branch-trust-audit/02-core-surfaces/receipts/00-numstat.tsv	STATIC_REVIEWED
a3fc52549b4c1566bbfc585a79fa1c18478ddc86	02-core-surfaces	src/app_impl/ui_window.rs	Launcher selection/filter/navigation/footer	PROOF_GAP	P1	C2	02-F008	.artifacts/branch-trust-audit/02-core-surfaces/diffs/00-owned.patch;.artifacts/branch-trust-audit/02-core-surfaces/receipts/00-numstat.tsv;.artifacts/branch-trust-audit/02-core-surfaces/findings.jsonl	CONSUMER_TRACED
a3fc52549b4c1566bbfc585a79fa1c18478ddc86	02-core-surfaces	src/app_impl/ui_window_tests.rs	Launcher selection/filter/navigation/footer	NO_MATERIAL_CHANGE	P3	C2		.artifacts/branch-trust-audit/02-core-surfaces/diffs/00-owned.patch;.artifacts/branch-trust-audit/02-core-surfaces/receipts/00-numstat.tsv	STATIC_REVIEWED
a3fc52549b4c1566bbfc585a79fa1c18478ddc86	02-core-surfaces	src/app_impl/window_orchestrator_bridge.rs	Launcher selection/filter/navigation/footer	UNPROVEN_CLAIM	P2	C2		.artifacts/branch-trust-audit/02-core-surfaces/diffs/00-owned.patch;.artifacts/branch-trust-audit/02-core-surfaces/receipts/00-numstat.tsv	STATIC_REVIEWED
a3fc52549b4c1566bbfc585a79fa1c18478ddc86	01-shared-ui	src/app_layout/build_component_bounds.rs	semantic layout projection	VERIFIED_IMPROVEMENT	P1	C3	01-F003	.artifacts/branch-trust-audit/01-shared-ui/receipts/00-owned.patch,.artifacts/branch-trust-audit/01-shared-ui/receipts/V06b-app-layout-projection-bin.json	BEHAVIOR_PROVEN
a3fc52549b4c1566bbfc585a79fa1c18478ddc86	01-shared-ui	src/app_layout/build_layout_info.rs	semantic layout projection	VERIFIED_IMPROVEMENT	P1	C3	01-F003	.artifacts/branch-trust-audit/01-shared-ui/receipts/00-owned.patch,.artifacts/branch-trust-audit/01-shared-ui/receipts/V06b-app-layout-projection-bin.json	BEHAVIOR_PROVEN
a3fc52549b4c1566bbfc585a79fa1c18478ddc86	01-shared-ui	src/app_layout/collect_elements.rs	semantic layout projection	VERIFIED_IMPROVEMENT	P1	C3	01-F003,01-F007	.artifacts/branch-trust-audit/01-shared-ui/receipts/00-owned.patch,.artifacts/branch-trust-audit/01-shared-ui/receipts/V06b-app-layout-projection-bin.json	BEHAVIOR_PROVEN
a3fc52549b4c1566bbfc585a79fa1c18478ddc86	01-shared-ui	src/app_layout/paint_measurements.rs	semantic layout projection	VERIFIED_IMPROVEMENT	P1	C3	01-F003	.artifacts/branch-trust-audit/01-shared-ui/receipts/00-owned.patch,.artifacts/branch-trust-audit/01-shared-ui/receipts/V06b-app-layout-projection-bin.json	BEHAVIOR_PROVEN
a3fc52549b4c1566bbfc585a79fa1c18478ddc86	01-shared-ui	src/app_layout/prompt_and_script_list_collectors.rs	semantic collectors	PROOF_GAP	P1	C1	01-F007	.artifacts/branch-trust-audit/01-shared-ui/receipts/00-owned.patch,.artifacts/branch-trust-audit/01-shared-ui/receipts/V07-prompt-collectors.json	CONSUMER_TRACED
a3fc52549b4c1566bbfc585a79fa1c18478ddc86	02-core-surfaces	src/app_navigation/impl_scroll.rs	Launcher selection/filter/navigation/footer	PROOF_GAP	P1	C2	02-F010	.artifacts/branch-trust-audit/02-core-surfaces/diffs/00-owned.patch;.artifacts/branch-trust-audit/02-core-surfaces/receipts/00-numstat.tsv;.artifacts/branch-trust-audit/02-core-surfaces/findings.jsonl	CONSUMER_TRACED
a3fc52549b4c1566bbfc585a79fa1c18478ddc86	02-core-surfaces	src/brain/substrate/mod.rs	Day Page and Brain routing	PROOF_DEBT	P2	C1	02-F007	.artifacts/branch-trust-audit/02-core-surfaces/diffs/00-owned.patch;.artifacts/branch-trust-audit/02-core-surfaces/receipts/00-numstat.tsv;.artifacts/branch-trust-audit/02-core-surfaces/findings.jsonl	STATIC_REVIEWED
a3fc52549b4c1566bbfc585a79fa1c18478ddc86	01-shared-ui	src/components/alias_input/render.rs	shared controls and feedback	VERIFIED_IMPROVEMENT	P2	C3	01-F004	.artifacts/branch-trust-audit/01-shared-ui/receipts/00-owned.patch,.artifacts/branch-trust-audit/01-shared-ui/receipts/V10-form-fields.json	BEHAVIOR_PROVEN
a3fc52549b4c1566bbfc585a79fa1c18478ddc86	01-shared-ui	src/components/button/component.rs	shared controls and feedback	VERIFIED_IMPROVEMENT	P2	C3	01-F004	.artifacts/branch-trust-audit/01-shared-ui/receipts/00-owned.patch,.artifacts/branch-trust-audit/01-shared-ui/receipts/V10-form-fields.json	BEHAVIOR_PROVEN
a3fc52549b4c1566bbfc585a79fa1c18478ddc86	01-shared-ui	src/components/button/tests.rs	shared controls and feedback	VERIFIED_IMPROVEMENT	P2	C3	01-F004	.artifacts/branch-trust-audit/01-shared-ui/receipts/00-owned.patch,.artifacts/branch-trust-audit/01-shared-ui/receipts/V10-form-fields.json	BEHAVIOR_PROVEN
a3fc52549b4c1566bbfc585a79fa1c18478ddc86	01-shared-ui	src/components/confirm_modal_shell.rs	shared chrome and rows	VERIFIED_IMPROVEMENT	P2	C3	01-F002	.artifacts/branch-trust-audit/01-shared-ui/receipts/00-owned.patch,.artifacts/branch-trust-audit/01-shared-ui/receipts/V08-list-item.json	BEHAVIOR_PROVEN
a3fc52549b4c1566bbfc585a79fa1c18478ddc86	01-shared-ui	src/components/conversation_actions.rs	semantic states and conversation primitives	VERIFIED_IMPROVEMENT	P2	C3	01-F006	.artifacts/branch-trust-audit/01-shared-ui/receipts/00-owned.patch,.artifacts/branch-trust-audit/01-shared-ui/receipts/V14-conversation-actions.json	BEHAVIOR_PROVEN
a3fc52549b4c1566bbfc585a79fa1c18478ddc86	01-shared-ui	src/components/conversation_style.rs	semantic states and conversation primitives	VERIFIED_IMPROVEMENT	P2	C3	01-F006	.artifacts/branch-trust-audit/01-shared-ui/receipts/00-owned.patch,.artifacts/branch-trust-audit/01-shared-ui/receipts/V14-conversation-actions.json	BEHAVIOR_PROVEN
a3fc52549b4c1566bbfc585a79fa1c18478ddc86	01-shared-ui	src/components/footer_chrome.rs	shared chrome and rows	VERIFIED_IMPROVEMENT	P2	C3	01-F002	.artifacts/branch-trust-audit/01-shared-ui/receipts/00-owned.patch,.artifacts/branch-trust-audit/01-shared-ui/receipts/V08-list-item.json	BEHAVIOR_PROVEN
a3fc52549b4c1566bbfc585a79fa1c18478ddc86	01-shared-ui	src/components/form_fields.rs	shared controls and feedback	VERIFIED_IMPROVEMENT	P2	C3	01-F004	.artifacts/branch-trust-audit/01-shared-ui/receipts/00-owned.patch,.artifacts/branch-trust-audit/01-shared-ui/receipts/V10-form-fields.json	BEHAVIOR_PROVEN
a3fc52549b4c1566bbfc585a79fa1c18478ddc86	01-shared-ui	src/components/form_fields/colors.rs	shared controls and feedback	VERIFIED_IMPROVEMENT	P2	C3	01-F004	.artifacts/branch-trust-audit/01-shared-ui/receipts/00-owned.patch,.artifacts/branch-trust-audit/01-shared-ui/receipts/V10-form-fields.json	BEHAVIOR_PROVEN
a3fc52549b4c1566bbfc585a79fa1c18478ddc86	01-shared-ui	src/components/form_fields/shell.rs	shared controls and feedback	VERIFIED_IMPROVEMENT	P2	C3	01-F004	.artifacts/branch-trust-audit/01-shared-ui/receipts/00-owned.patch,.artifacts/branch-trust-audit/01-shared-ui/receipts/V10-form-fields.json	BEHAVIOR_PROVEN
a3fc52549b4c1566bbfc585a79fa1c18478ddc86	01-shared-ui	src/components/form_fields/tests.rs	shared controls and feedback	VERIFIED_IMPROVEMENT	P2	C3	01-F004	.artifacts/branch-trust-audit/01-shared-ui/receipts/00-owned.patch,.artifacts/branch-trust-audit/01-shared-ui/receipts/V10-form-fields.json	BEHAVIOR_PROVEN
